doc_id,describer,entry,position,token
J03,Lemercier,8,35,call
J03,Lemercier,8,36,a
J03,Lemercier,8,37,rasping
J03,Lemercier,8,38,note
J03,Lemercier,8,39,repeated
J03,Lemercier,8,40,four
J03,Lemercier,8,41,times
J03,Lemercier,8,42,.
J03,Lemercier,8,43,taken
J03,Lemercier,8,44,in
J03,Lemercier,8,45,the
J03,Lemercier,8,46,rains
J03,Lemercier,8,47,.
J03,Lemercier,9,1,entry
J03,Lemercier,9,2,on
J03,Lemercier,9,3,the
J03,Lemercier,9,4,reedthrush
J03,Lemercier,9,5,.
J03,Lemercier,9,6,bill
J03,Lemercier,9,7,short
J03,Lemercier,9,8,","
J03,Lemercier,9,9,culmen
J03,Lemercier,9,10,curved
J03,Lemercier,9,11,.
J03,Lemercier,9,12,plumage
J03,Lemercier,9,13,above
J03,Lemercier,9,14,slate
J03,Lemercier,9,15,","
J03,Lemercier,9,16,below
J03,Lemercier,9,17,olive
J03,Lemercier,9,18,.
J03,Lemercier,9,19,the
J03,Lemercier,9,20,female
J03,Lemercier,9,21,above
J03,Lemercier,9,22,olive
J03,Lemercier,9,23,","
J03,Lemercier,9,24,below
J03,Lemercier,9,25,ashen
J03,Lemercier,9,26,.
J03,Lemercier,9,27,frequents
J03,Lemercier,9,28,the
J03,Lemercier,9,29,canopy
J03,Lemercier,9,30,of
J03,Lemercier,9,31,the
J03,Lemercier,9,32,southern
J03,Lemercier,9,33,slope
J03,Lemercier,9,34,.
J03,Lemercier,9,35,call
J03,Lemercier,9,36,a
J03,Lemercier,9,37,piping
J03,Lemercier,9,38,note
J03,Lemercier,9,39,repeated
J03,Lemercier,9,40,six
J03,Lemercier,9,41,times
J03,Lemercier,9,42,.
J03,Lemercier,9,43,the
J03,Lemercier,9,44,tail
J03,Lemercier,9,45,feathers
J03,Lemercier,9,46,wear
J03,Lemercier,9,47,square
J03,Lemercier,9,48,against
J03,Lemercier,9,49,the
J03,Lemercier,9,50,wind
J03,Lemercier,9,51,.
J03,Lemercier,9,52,taken
J03,Lemercier,9,53,in
J03,Lemercier,9,54,the
J03,Lemercier,9,55,monsoon
J03,Lemercier,9,56,.
J03,Lemercier,10,1,entry
J03,Lemercier,10,2,on
J03,Lemercier,10,3,the
J03,Lemercier,10,4,nightjar
J03,Lemercier,10,5,.
J03,Lemercier,10,6,bill
J03,Lemercier,10,7,short
J03,Lemercier,10,8,","
J03,Lemercier,10,9,culmen
J03,Lemercier,10,10,curved
J03,Lemercier,10,11,.
J03,Lemercier,10,12,plumage
J03,Lemercier,10,13,above
J03,Lemercier,10,14,slate
J03,Lemercier,10,15,","
J03,Lemercier,10,16,below
J03,Lemercier,10,17,ashen
J03,Lemercier,10,18,.
J03,Lemercier,10,19,the
J03,Lemercier,10,20,female
J03,Lemercier,10,21,above
J03,Lemercier,10,22,olive
J03,Lemercier,10,23,","
J03,Lemercier,10,24,below
J03,Lemercier,10,25,olive
J03,Lemercier,10,26,.
J03,Lemercier,10,27,frequents
J03,Lemercier,10,28,the
J03,Lemercier,10,29,gallery
J03,Lemercier,10,30,of
J03,Lemercier,10,31,the
J03,Lemercier,10,32,eastern
J03,Lemercier,10,33,slope
J03,Lemercier,10,34,.
J03,Lemercier,10,35,call
J03,Lemercier,10,36,a
J03,Lemercier,10,37,liquid
J03,Lemercier,10,38,note
J03,Lemercier,10,39,repeated
J03,Lemercier,10,40,six
J03,Lemercier,10,41,times
J03,Lemercier,10,42,.
J03,Lemercier,10,43,taken
J03,Lemercier,10,44,in
J03,Lemercier,10,45,the
J03,Lemercier,10,46,harvest
J03,Lemercier,10,47,.
J03,Lemercier,11,1,entry
J03,Lemercier,11,2,on
J03,Lemercier,11,3,the
J03,Lemercier,11,4,sunbird
J03,Lemercier,11,5,.
J03,Lemercier,11,6,bill
J03,Lemercier,11,7,heavy
J03,Lemercier,11,8,","
J03,Lemercier,11,9,culmen
J03,Lemercier,11,10,straight
J03,Lemercier,11,11,.
J03,Lemercier,11,12,plumage
J03,Lemercier,11,13,above
J03,Lemercier,11,14,ashen
J03,Lemercier,11,15,","
J03,Lemercier,11,16,below
J03,Lemercier,11,17,dusky
J03,Lemercier,11,18,.
J03,Lemercier,11,19,the
J03,Lemercier,11,20,female
J03,Lemercier,11,21,above
J03,Lemercier,11,22,rufous
J03,Lemercier,11,23,","
J03,Lemercier,11,24,below
J03,Lemercier,11,25,olive
J03,Lemercier,11,26,.
J03,Lemercier,11,27,frequents
J03,Lemercier,11,28,the
J03,Lemercier,11,29,scrub
J03,Lemercier,11,30,of
J03,Lemercier,11,31,the
J03,Lemercier,11,32,northern
J03,Lemercier,11,33,slope
J03,Lemercier,11,34,.
J03,Lemercier,11,35,call
J03,Lemercier,11,36,a
J03,Lemercier,11,37,churring
J03,Lemercier,11,38,note
J03,Lemercier,11,39,repeated
J03,Lemercier,11,40,four
J03,Lemercier,11,41,times
J03,Lemercier,11,42,.
J03,Lemercier,11,43,taken
J03,Lemercier,11,44,in
J03,Lemercier,11,45,the
J03,Lemercier,11,46,drought
J03,Lemercier,11,47,.
J03,Lemercier,12,1,entry
J03,Lemercier,12,2,on
J03,Lemercier,12,3,the
J03,Lemercier,12,4,coucal
J03,Lemercier,12,5,.
J03,Lemercier,12,6,bill
J03,Lemercier,12,7,short
J03,Lemercier,12,8,","
J03,Lemercier,12,9,culmen
J03,Lemercier,12,10,curved
J03,Lemercier,12,11,.
J03,Lemercier,12,12,plumage
J03,Lemercier,12,13,above
J03,Lemercier,12,14,olive
J03,Lemercier,12,15,","
J03,Lemercier,12,16,below
J03,Lemercier,12,17,ochre
J03,Lemercier,12,18,.
J03,Lemercier,12,19,the
J03,Lemercier,12,20,female
J03,Lemercier,12,21,above
J03,Lemercier,12,22,slate
J03,Lemercier,12,23,","
J03,Lemercier,12,24,below
J03,Lemercier,12,25,rufous
J03,Lemercier,12,26,.
J03,Lemercier,12,27,frequents
J03,Lemercier,12,28,the
J03,Lemercier,12,29,reedbed
J03,Lemercier,12,30,of
J03,Lemercier,12,31,the
J03,Lemercier,12,32,western
J03,Lemercier,12,33,slope
J03,Lemercier,12,34,.
J03,Lemercier,12,35,call
J03,Lemercier,12,36,a
J03,Lemercier,12,37,churring
J03,Lemercier,12,38,note
J03,Lemercier,12,39,repeated
J03,Lemercier,12,40,four
J03,Lemercier,12,41,times
J03,Lemercier,12,42,.
J03,Lemercier,12,43,the
J03,Lemercier,12,44,tail
J03,Lemercier,12,45,feathers
J03,Lemercier,12,46,wear
J03,Lemercier,12,47,square
J03,Lemercier,12,48,against
J03,Lemercier,12,49,the
J03,Lemercier,12,50,wind
J03,Lemercier,12,51,.
J03,Lemercier,12,52,taken
J03,Lemercier,12,53,in
J03,Lemercier,12,54,the
J03,Lemercier,12,55,rains
J03,Lemercier,12,56,.
J03,Lemercier,13,1,entry
J03,Lemercier,13,2,on
J03,Lemercier,13,3,the
J03,Lemercier,13,4,drongo
J03,Lemercier,13,5,.
J03,Lemercier,13,6,bill
J03,Lemercier,13,7,fine
J03,Lemercier,13,8,","
J03,Lemercier,13,9,culmen
J03,Lemercier,13,10,curved
J03,Lemercier,13,11,.
J03,Lemercier,13,12,plumage
J03,Lemercier,13,13,above
J03,Lemercier,13,14,cinereous
J03,Lemercier,13,15,","
J03,Lemercier,13,16,below
J03,Lemercier,13,17,olive
J03,Lemercier,13,18,.
J03,Lemercier,13,19,the
J03,Lemercier,13,20,female
J03,Lemercier,13,21,above
J03,Lemercier,13,22,slate
J03,Lemercier,13,23,","
J03,Lemercier,13,24,below
J03,Lemercier,13,25,dusky
J03,Lemercier,13,26,.
J03,Lemercier,13,27,frequents
J03,Lemercier,13,28,the
J03,Lemercier,13,29,canopy
J03,Lemercier,13,30,of
J03,Lemercier,13,31,the
J03,Lemercier,13,32,eastern
J03,Lemercier,13,33,slope
J03,Lemercier,13,34,.
J03,Lemercier,13,35,call
J03,Lemercier,13,36,a
J03,Lemercier,13,37,piping
J03,Lemercier,13,38,note
J03,Lemercier,13,39,repeated
J03,Lemercier,13,40,five
J03,Lemercier,13,41,times
J03,Lemercier,13,42,.
J03,Lemercier,13,43,taken
J03,Lemercier,13,44,in
J03,Lemercier,13,45,the
J03,Lemercier,13,46,drought
J03,Lemercier,13,47,.
J03,Lemercier,14,1,entry
J03,Lemercier,14,2,on
J03,Lemercier,14,3,the
J03,Lemercier,14,4,cisticola
J03,Lemercier,14,5,.
J03,Lemercier,14,6,bill
J03,Lemercier,14,7,heavy
J03,Lemercier,14,8,","
J03,Lemercier,14,9,culmen
J03,Lemercier,14,10,straight
J03,Lemercier,14,11,.
J03,Lemercier,14,12,plumage
J03,Lemercier,14,13,above
J03,Lemercier,14,14,ochre
J03,Lemercier,14,15,","
J03,Lemercier,14,16,below
J03,Lemercier,14,17,slate
J03,Lemercier,14,18,.
J03,Lemercier,14,19,the
J03,Lemercier,14,20,female
J03,Lemercier,14,21,above
J03,Lemercier,14,22,cinereous
J03,Lemercier,14,23,","
J03,Lemercier,14,24,below
J03,Lemercier,14,25,olive
J03,Lemercier,14,26,.
J03,Lemercier,14,27,frequents
J03,Lemercier,14,28,the
J03,Lemercier,14,29,reedbed
J03,Lemercier,14,30,of
J03,Lemercier,14,31,the
J03,Lemercier,14,32,eastern
J03,Lemercier,14,33,slope
J03,Lemercier,14,34,.
J03,Lemercier,14,35,call
J03,Lemercier,14,36,a
J03,Lemercier,14,37,liquid
J03,Lemercier,14,38,note
J03,Lemercier,14,39,repeated
J03,Lemercier,14,40,four
J03,Lemercier,14,41,times
J03,Lemercier,14,42,.
J03,Lemercier,14,43,taken
J03,Lemercier,14,44,in
J03,Lemercier,14,45,the
J03,Lemercier,14,46,monsoon
J03,Lemercier,14,47,.
J03,Lemercier,15,1,entry
J03,Lemercier,15,2,on
J03,Lemercier,15,3,the
J03,Lemercier,15,4,bulbul
J03,Lemercier,15,5,.
J03,Lemercier,15,6,bill
J03,Lemercier,15,7,deep
J03,Lemercier,15,8,","
J03,Lemercier,15,9,culmen
J03,Lemercier,15,10,curved
J03,Lemercier,15,11,.
J03,Lemercier,15,12,plumage
J03,Lemercier,15,13,above
J03,Lemercier,15,14,olive
J03,Lemercier,15,15,","
J03,Lemercier,15,16,below
J03,Lemercier,15,17,olive
J03,Lemercier,15,18,.
J03,Lemercier,15,19,the
J03,Lemercier,15,20,female
J03,Lemercier,15,21,above
J03,Lemercier,15,22,olive
J03,Lemercier,15,23,","
J03,Lemercier,15,24,below
J03,Lemercier,15,25,rufous
J03,Lemercier,15,26,.
J03,Lemercier,15,27,frequents
J03,Lemercier,15,28,the
J03,Lemercier,15,29,thicket
J03,Lemercier,15,30,of
J03,Lemercier,15,31,the
J03,Lemercier,15,32,western
J03,Lemercier,15,33,slope
J03,Lemercier,15,34,.
J03,Lemercier,15,35,call
J03,Lemercier,15,36,a
J03,Lemercier,15,37,liquid
J03,Lemercier,15,38,note
J03,Lemercier,15,39,repeated
J03,Lemercier,15,40,six
J03,Lemercier,15,41,times
J03,Lemercier,15,42,.
J03,Lemercier,15,43,the
J03,Lemercier,15,44,tail
J03,Lemercier,15,45,feathers
J03,Lemercier,15,46,wear
J03,Lemercier,15,47,square
J03,Lemercier,15,48,against
J03,Lemercier,15,49,the
J03,Lemercier,15,50,wind
J03,Lemercier,15,51,.
J03,Lemercier,15,52,taken
J03,Lemercier,15,53,in
J03,Lemercier,15,54,the
J03,Lemercier,15,55,rains
J03,Lemercier,15,56,.
J04,Brandt,1,1,entry
J04,Brandt,1,2,on
J04,Brandt,1,3,the
J04,Brandt,1,4,shrike
J04,Brandt,1,5,.
J04,Brandt,1,6,bill
J04,Brandt,1,7,slender
J04,Brandt,1,8,","
J04,Brandt,1,9,culmen
J04,Brandt,1,10,slender
J04,Brandt,1,11,.
J04,Brandt,1,12,plumage
J04,Brandt,1,13,above
J04,Brandt,1,14,slate
J04,Brandt,1,15,","
J04,Brandt,1,16,below
J04,Brandt,1,17,dusky
J04,Brandt,1,18,.
J04,Brandt,1,19,the
J04,Brandt,1,20,female
J04,Brandt,1,21,above
J04,Brandt,1,22,olive
J04,Brandt,1,23,","
J04,Brandt,1,24,below
J04,Brandt,1,25,dusky
J04,Brandt,1,26,.
J04,Brandt,1,27,frequents
J04,Brandt,1,28,the
J04,Brandt,1,29,canopy
J04,Brandt,1,30,of
J04,Brandt,1,31,the
J04,Brandt,1,32,southern
J04,Brandt,1,33,slope
J04,Brandt,1,34,.
J04,Brandt,1,35,call
J04,Brandt,1,36,a
J04,Brandt,1,37,churring
J04,Brandt,1,38,note
J04,Brandt,1,39,repeated
J04,Brandt,1,40,three
J04,Brandt,1,41,times
J04,Brandt,1,42,.
J04,Brandt,1,43,taken
J04,Brandt,1,44,in
J04,Brandt,1,45,the
J04,Brandt,1,46,rains
J04,Brandt,1,47,.
J04,Brandt,2,1,entry
J04,Brandt,2,2,on
J04,Brandt,2,3,the
J04,Brandt,2,4,pitta
J04,Brandt,2,5,.
J04,Brandt,2,6,bill
J04,Brandt,2,7,short
J04,Brandt,2,8,","
J04,Brandt,2,9,culmen
J04,Brandt,2,10,curved
J04,Brandt,2,11,.
J04,Brandt,2,12,plumage
J04,Brandt,2,13,above
J04,Brandt,2,14,olive
J04,Brandt,2,15,","
J04,Brandt,2,16,below
J04,Brandt,2,17,rufous
J04,Brandt,2,18,.
J04,Brandt,2,19,the
J04,Brandt,2,20,female
J04,Brandt,2,21,above
J04,Brandt,2,22,cinereous
J04,Brandt,2,23,","
J04,Brandt,2,24,below
J04,Brandt,2,25,rufous
J04,Brandt,2,26,.
J04,Brandt,2,27,frequents
J04,Brandt,2,28,the
J04,Brandt,2,29,scrub
J04,Brandt,2,30,of
J04,Brandt,2,31,the
J04,Brandt,2,32,northern
J04,Brandt,2,33,slope
J04,Brandt,2,34,.
J04,Brandt,2,35,call
J04,Brandt,2,36,a
J04,Brandt,2,37,piping
J04,Brandt,2,38,note
J04,Brandt,2,39,repeated
J04,Brandt,2,40,two
J04,Brandt,2,41,times
J04,Brandt,2,42,.
J04,Brandt,2,43,taken
J04,Brandt,2,44,in
J04,Brandt,2,45,the
J04,Brandt,2,46,monsoon
J04,Brandt,2,47,.
J04,Brandt,3,1,entry
J04,Brandt,3,2,on
J04,Brandt,3,3,the
J04,Brandt,3,4,greenbill
J04,Brandt,3,5,.
J04,Brandt,3,6,bill
J04,Brandt,3,7,slender
J04,Brandt,3,8,","
J04,Brandt,3,9,culmen
J04,Brandt,3,10,curved
J04,Brandt,3,11,.
J04,Brandt,3,12,plumage
J04,Brandt,3,13,above
J04,Brandt,3,14,dusky
J04,Brandt,3,15,","
J04,Brandt,3,16,below
J04,Brandt,3,17,dusky
J04,Brandt,3,18,.
J04,Brandt,3,19,the
J04,Brandt,3,20,female
J04,Brandt,3,21,above
J04,Brandt,3,22,olive
J04,Brandt,3,23,","
J04,Brandt,3,24,below
J04,Brandt,3,25,olive
J04,Brandt,3,26,.
J04,Brandt,3,27,frequents
J04,Brandt,3,28,the
J04,Brandt,3,29,reedbed
J04,Brandt,3,30,of
J04,Brandt,3,31,the
J04,Brandt,3,32,western
J04,Brandt,3,33,slope
J04,Brandt,3,34,.
J04,Brandt,3,35,call
J04,Brandt,3,36,a
J04,Brandt,3,37,plaintive
J04,Brandt,3,38,note
J04,Brandt,3,39,repeated
J04,Brandt,3,40,four
J04,Brandt,3,41,times
J04,Brandt,3,42,.
J04,Brandt,3,43,a
J04,Brandt,3,44,musk
J04,Brandt,3,45,upon
J04,Brandt,3,46,the
J04,Brandt,3,47,skin
J04,Brandt,3,48,that
J04,Brandt,3,49,soap
J04,Brandt,3,50,will
J04,Brandt,3,51,not
J04,Brandt,3,52,lift
J04,Brandt,3,53,.
J04,Brandt,3,54,taken
J04,Brandt,3,55,in
J04,Brandt,3,56,the
J04,Brandt,3,57,rains
J04,Brandt,3,58,.
J04,Brandt,4,1,entry
J04,Brandt,4,2,on
J04,Brandt,4,3,the
J04,Brandt,4,4,ashvanga
J04,Brandt,4,5,.
J04,Brandt,4,6,bill
J04,Brandt,4,7,slender
J04,Brandt,4,8,","
J04,Brandt,4,9,culmen
J04,Brandt,4,10,straight
J04,Brandt,4,11,.
J04,Brandt,4,12,plumage
J04,Brandt,4,13,above
J04,Brandt,4,14,rufous
J04,Brandt,4,15,","
J04,Brandt,4,16,below
J04,Brandt,4,17,olive
J04,Brandt,4,18,.
J04,Brandt,4,19,the
J04,Brandt,4,20,female
J04,Brandt,4,21,above
J04,Brandt,4,22,olive
J04,Brandt,4,23,","
J04,Brandt,4,24,below
J04,Brandt,4,25,olive
J04,Brandt,4,26,.
J04,Brandt,4,27,frequents
J04,Brandt,4,28,the
J04,Brandt,4,29,gallery
J04,Brandt,4,30,of
J04,Brandt,4,31,the
J04,Brandt,4,32,eastern
J04,Brandt,4,33,slope
J04,Brandt,4,34,.
J04,Brandt,4,35,call
J04,Brandt,4,36,a
J04,Brandt,4,37,plaintive
J04,Brandt,4,38,note
J04,Brandt,4,39,repeated
J04,Brandt,4,40,six
J04,Brandt,4,41,times
J04,Brandt,4,42,.
J04,Brandt,4,43,taken
J04,Brandt,4,44,in
J04,Brandt,4,45,the
J04,Brandt,4,46,harvest
J04,Brandt,4,47,.
J04,Brandt,5,1,entry
J04,Brandt,5,2,on
J04,Brandt,5,3,the
J04,Brandt,5,4,spurwing
J04,Brandt,5,5,.
J04,Brandt,5,6,bill
J04,Brandt,5,7,fine
J04,Brandt,5,8,","
J04,Brandt,5,9,culmen
J04,Brandt,5,10,slender
J04,Brandt,5,11,.
J04,Brandt,5,12,plumage
J04,Brandt,5,13,above
J04,Brandt,5,14,slate
J04,Brandt,5,15,","
J04,Brandt,5,16,below
J04,Brandt,5,17,olive
J04,Brandt,5,18,.
J04,Brandt,5,19,the
J04,Brandt,5,20,female
J04,Brandt,5,21,above
J04,Brandt,5,22,olive
J04,Brandt,5,23,","
J04,Brandt,5,24,below
J04,Brandt,5,25,dusky
J04,Brandt,5,26,.
J04,Brandt,5,27,frequents
J04,Brandt,5,28,the
J04,Brandt,5,29,thicket
J04,Brandt,5,30,of
J04,Brandt,5,31,the
J04,Brandt,5,32,northern
J04,Brandt,5,33,slope
J04,Brandt,5,34,.
J04,Brandt,5,35,call
J04,Brandt,5,36,a
J04,Brandt,5,37,rasping
J04,Brandt,5,38,note
J04,Brandt,5,39,repeated
J04,Brandt,5,40,five
J04,Brandt,5,41,times
J04,Brandt,5,42,.
J04,Brandt,5,43,taken
J04,Brandt,5,44,in
J04,Brandt,5,45,the
J04,Brandt,5,46,monsoon
J04,Brandt,5,47,.
J04,Brandt,6,1,entry
J04,Brandt,6,2,on
J04,Brandt,6,3,the
J04,Brandt,6,4,reedthrush
J04,Brandt,6,5,.
J04,Brandt,6,6,bill
J04,Brandt,6,7,stout
J04,Brandt,6,8,","
J04,Brandt,6,9,culmen
J04,Brandt,6,10,straight
J04,Brandt,6,11,.
J04,Brandt,6,12,plumage
J04,Brandt,6,13,above
J04,Brandt,6,14,ashen
J04,Brandt,6,15,","
J04,Brandt,6,16,below
J04,Brandt,6,17,rufous
J04,Brandt,6,18,.
J04,Brandt,6,19,the
J04,Brandt,6,20,female
J04,Brandt,6,21,above
J04,Brandt,6,22,dusky
J04,Brandt,6,23,","
J04,Brandt,6,24,below
J04,Brandt,6,25,olive
J04,Brandt,6,26,.
J04,Brandt,6,27,frequents
J04,Brandt,6,28,the
J04,Brandt,6,29,scrub
J04,Brandt,6,30,of
J04,Brandt,6,31,the
J04,Brandt,6,32,western
J04,Brandt,6,33,slope
J04,Brandt,6,34,.
J04,Brandt,6,35,call
J04,Brandt,6,36,a
J04,Brandt,6,37,piping
J04,Brandt,6,38,note
J04,Brandt,6,39,repeated
J04,Brandt,6,40,six
J04,Brandt,6,41,times
J04,Brandt,6,42,.
J04,Brandt,6,43,a
J04,Brandt,6,44,musk
J04,Brandt,6,45,upon
J04,Brandt,6,46,the
J04,Brandt,6,47,skin
J04,Brandt,6,48,that
J04,Brandt,6,49,soap
J04,Brandt,6,50,will
J04,Brandt,6,51,not
J04,Brandt,6,52,lift
J04,Brandt,6,53,.
J04,Brandt,6,54,taken
J04,Brandt,6,55,in
J04,Brandt,6,56,the
J04,Brandt,6,57,drought
J04,Brandt,6,58,.
J04,Brandt,7,1,entry
J04,Brandt,7,2,on
J04,Brandt,7,3,the
J04,Brandt,7,4,nightjar
J04,Brandt,7,5,.
J04,Brandt,7,6,bill
J04,Brandt,7,7,slender
J04,Brandt,7,8,","
J04,Brandt,7,9,culmen
J04,Brandt,7,10,straight
J04,Brandt,7,11,.
J04,Brandt,7,12,plumage
J04,Brandt,7,13,above
J04,Brandt,7,14,slate
J04,Brandt,7,15,","
J04,Brandt,7,16,below
J04,Brandt,7,17,olive
J04,Brandt,7,18,.
J04,Brandt,7,19,the
J04,Brandt,7,20,female
J04,Brandt,7,21,above
J04,Brandt,7,22,olive
J04,Brandt,7,23,","
J04,Brandt,7,24,below
J04,Brandt,7,25,dusky
J04,Brandt,7,26,.
J04,Brandt,7,27,frequents
J04,Brandt,7,28,the
J04,Brandt,7,29,gallery
J04,Brandt,7,30,of
J04,Brandt,7,31,the
J04,Brandt,7,32,eastern
J04,Brandt,7,33,slope
J04,Brandt,7,34,.
J04,Brandt,7,35,call
J04,Brandt,7,36,a
J04,Brandt,7,37,piping
J04,Brandt,7,38,note
J04,Brandt,7,39,repeated
J04,Brandt,7,40,four
J04,Brandt,7,41,times
J04,Brandt,7,42,.
J04,Brandt,7,43,taken
J04,Brandt,7,44,in
J04,Brandt,7,45,the
J04,Brandt,7,46,monsoon
J04,Brandt,7,47,.
J04,Brandt,8,1,entry
J04,Brandt,8,2,on
J04,Brandt,8,3,the
J04,Brandt,8,4,sunbird
J04,Brandt,8,5,.
J04,Brandt,8,6,bill
J04,Brandt,8,7,short
J04,Brandt,8,8,","
J04,Brandt,8,9,culmen
J04,Brandt,8,10,curved
J04,Brandt,8,11,.
J04,Brandt,8,12,plumage
J04,Brandt,8,13,above
J04,Brandt,8,14,dusky
J04,Brandt,8,15,","
J04,Brandt,8,16,below
J04,Brandt,8,17,dusky
J04,Brandt,8,18,.
J04,Brandt,8,19,the
J04,Brandt,8,20,female
J04,Brandt,8,21,above
J04,Brandt,8,22,dusky
J04,Brandt,8,23,","
J04,Brandt,8,24,below
J04,Brandt,8,25,cinereous
J04,Brandt,8,26,.
J04,Brandt,8,27,frequents
J04,Brandt,8,28,the
J04,Brandt,8,29,reedbed
J04,Brandt,8,30,of
J04,Brandt,8,31,the
J04,Brandt,8,32,eastern
J04,Brandt,8,33,slope
J04,Brandt,8,34,.
J04,Brandt,8,35,call
J04,Brandt,8,36,a
J04,Brandt,8,37,liquid
J04,Brandt,8,38,note
J04,Brandt,8,39,repeated
J04,Brandt,8,40,four
J04,Brandt,8,41,times
J04,Brandt,8,42,.
J04,Brandt,8,43,taken
J04,Brandt,8,44,in
J04,Brandt,8,45,the
J04,Brandt,8,46,drought
J04,Brandt,8,47,.
J04,Brandt,9,1,entry
J04,Brandt,9,2,on
J04,Brandt,9,3,the
J04,Brandt,9,4,coucal
J04,Brandt,9,5,.
J04,Brandt,9,6,bill
J04,Brandt,9,7,stout
J04,Brandt,9,8,","
J04,Brandt,9,9,culmen
J04,Brandt,9,10,straight
J04,Brandt,9,11,.
J04,Brandt,9,12,plumage
J04,Brandt,9,13,above
J04,Brandt,9,14,cinereous
J04,Brandt,9,15,","
J04,Brandt,9,16,below
J04,Brandt,9,17,cinereous
J04,Brandt,9,18,.
J04,Brandt,9,19,the
J04,Brandt,9,20,female
J04,Brandt,9,21,above
J04,Brandt,9,22,olive
J04,Brandt,9,23,","
J04,Brandt,9,24,below
J04,Brandt,9,25,olive
J04,Brandt,9,26,.
J04,Brandt,9,27,frequents
J04,Brandt,9,28,the
J04,Brandt,9,29,gallery
J04,Brandt,9,30,of
J04,Brandt,9,31,the
J04,Brandt,9,32,southern
J04,Brandt,9,33,slope
J04,Brandt,9,34,.
J04,Brandt,9,35,call
J04,Brandt,9,36,a
J04,Brandt,9,37,liquid
J04,Brandt,9,38,note
J04,Brandt,9,39,repeated
J04,Brandt,9,40,five
J04,Brandt,9,41,times
J04,Brandt,9,42,.
J04,Brandt,9,43,a
J04,Brandt,9,44,musk
J04,Brandt,9,45,upon
J04,Brandt,9,46,the
J04,Brandt,9,47,skin
J04,Brandt,9,48,that
J04,Brandt,9,49,soap
J04,Brandt,9,50,will
J04,Brandt,9,51,not
J04,Brandt,9,52,lift
J04,Brandt,9,53,.
J04,Brandt,9,54,taken
J04,Brandt,9,55,in
J04,Brandt,9,56,the
J04,Brandt,9,57,monsoon
J04,Brandt,9,58,.
J04,Brandt,10,1,entry
J04,Brandt,10,2,on
J04,Brandt,10,3,the
J04,Brandt,10,4,drongo
J04,Brandt,10,5,.
J04,Brandt,10,6,bill
J04,Brandt,10,7,slender
J04,Brandt,10,8,","
J04,Brandt,10,9,culmen
J04,Brandt,10,10,keeled
J04,Brandt,10,11,.
J04,Brandt,10,12,plumage
J04,Brandt,10,13,above
J04,Brandt,10,14,fulvous
J04,Brandt,10,15,","
J04,Brandt,10,16,below
J04,Brandt,10,17,rufous
J04,Brandt,10,18,.
J04,Brandt,10,19,the
J04,Brandt,10,20,female
J04,Brandt,10,21,above
J04,Brandt,10,22,olive
J04,Brandt,10,23,","
J04,Brandt,10,24,below
J04,Brandt,10,25,slate
J04,Brandt,10,26,.
J04,Brandt,10,27,frequents
J04,Brandt,10,28,the
J04,Brandt,10,29,canopy
J04,Brandt,10,30,of
J04,Brandt,10,31,the
J04,Brandt,10,32,eastern
J04,Brandt,10,33,slope
J04,Brandt,10,34,.
J04,Brandt,10,35,call
J04,Brandt,10,36,a
J04,Brandt,10,37,churring
J04,Brandt,10,38,note
J04,Brandt,10,39,repeated
J04,Brandt,10,40,three
J04,Brandt,10,41,times
J04,Brandt,10,42,.
J04,Brandt,10,43,taken
J04,Brandt,10,44,in
J04,Brandt,10,45,the
J04,Brandt,10,46,drought
J04,Brandt,10,47,.
J04,Brandt,11,1,entry
J04,Brandt,11,2,on
J04,Brandt,11,3,the
J04,Brandt,11,4,cisticola
J04,Brandt,11,5,.
J04,Brandt,11,6,bill
J04,Brandt,11,7,deep
J04,Brandt,11,8,","
J04,Brandt,11,9,culmen
J04,Brandt,11,10,curved
J04,Brandt,11,11,.
J04,Brandt,11,12,plumage
J04,Brandt,11,13,above
J04,Brandt,11,14,rufous
J04,Brandt,11,15,","
J04,Brandt,11,16,below
J04,Brandt,11,17,ochre
J04,Brandt,11,18,.
J04,Brandt,11,19,the
J04,Brandt,11,20,female
J04,Brandt,11,21,above
J04,Brandt,11,22,rufous
J04,Brandt,11,23,","
J04,Brandt,11,24,below
J04,Brandt,11,25,slate
J04,Brandt,11,26,.
J04,Brandt,11,27,frequents
J04,Brandt,11,28,the
J04,Brandt,11,29,canopy
J04,Brandt,11,30,of
J04,Brandt,11,31,the
J04,Brandt,11,32,western
J04,Brandt,11,33,slope
J04,Brandt,11,34,.
J04,Brandt,11,35,call
J04,Brandt,11,36,a
J04,Brandt,11,37,rasping
J04,Brandt,11,38,note
J04,Brandt,11,39,repeated
J04,Brandt,11,40,four
J04,Brandt,11,41,times
J04,Brandt,11,42,.
J04,Brandt,11,43,taken
J04,Brandt,11,44,in
J04,Brandt,11,45,the
J04,Brandt,11,46,harvest
J04,Brandt,11,47,.
J04,Brandt,12,1,entry
J04,Brandt,12,2,on
J04,Brandt,12,3,the
J04,Brandt,12,4,bulbul
J04,Brandt,12,5,.
J04,Brandt,12,6,bill
J04,Brandt,12,7,fine
J04,Brandt,12,8,","
J04,Brandt,12,9,culmen
J04,Brandt,12,10,keeled
J04,Brandt,12,11,.
